Date,Nominal Price,Net Change,Change (%),Bid,Ask,P/E(x),High,Low,Previous Close,Share Volume (000),Turnover (000),Lot Size
2015-02-13,0.29,0.01,3.333,0.285,0.29,,0.3,0.285,0.3,2200.0,644.0,5000.0
2015-02-12,0.3,0.0,0.0,0.295,0.3,,0.305,0.295,0.3,335.0,99.0,5000.0
2015-02-11,0.3,0.0,0.0,0.295,0.3,,0.3,0.295,0.3,1615.0,482.0,5000.0
2015-02-10,0.3,0.0,0.0,0.3,0.305,,0.31,0.3,0.3,3725.0,1118.0,5000.0
2015-02-09,0.3,0.0,0.0,0.29,0.3,,0.3,0.3,0.3,3840.0,1152.0,5000.0
2015-02-06,0.3,0.0,0.0,0.295,0.3,,0.305,0.295,0.3,1475.0,439.0,5000.0
2015-02-05,0.3,0.005,1.639,0.3,0.305,,0.305,0.3,0.305,4550.0,1373.0,5000.0
2015-02-04,0.305,0.01,3.175,0.3,0.305,,0.315,0.3,0.315,6097.0,1864.0,5000.0
2015-02-03,0.315,0.01,3.077,0.31,0.315,,0.32,0.315,0.325,4280.0,1357.0,5000.0
2015-02-02,0.325,0.005,1.515,0.325,0.335,,0.335,0.325,0.33,1865.0,610.0,5000.0
2015-01-30,0.33,0.005,1.538,0.325,0.33,,0.33,0.32,0.325,1080.0,350.0,5000.0
2015-01-29,0.325,0.0,0.0,0.32,0.33,,0.325,0.32,0.325,90.0,29.0,5000.0
2015-01-28,0.325,0.005,1.515,0.32,0.325,,0.33,0.32,0.33,720.0,234.0,5000.0
2015-01-27,0.33,0.015,4.762,0.325,0.33,,0.33,0.31,0.315,6910.0,2235.0,5000.0
2015-01-26,0.315,0.005,1.613,0.31,0.315,,0.315,0.31,0.31,1300.0,407.0,5000.0
2015-01-23,0.31,0.005,1.639,0.305,0.31,,0.315,0.3,0.305,4008.0,1212.0,5000.0
2015-01-22,0.305,0.005,1.613,0.305,0.31,,0.305,0.305,0.31,265.0,81.0,5000.0
2015-01-21,0.31,0.005,1.639,0.305,0.31,,0.31,0.3,0.305,530.0,161.0,5000.0
2015-01-20,0.305,0.0,0.0,0.3,0.305,,0.31,0.305,0.305,1720.0,528.0,5000.0
2015-01-19,0.305,0.015,4.688,0.3,0.305,,0.315,0.3,0.32,3120.0,955.0,5000.0
2015-01-16,0.32,0.0,0.0,0.315,0.32,,0.32,0.31,0.32,1680.0,526.0,5000.0
2015-01-15,0.32,0.01,3.03,0.315,0.32,,0.325,0.315,0.33,4560.0,1459.0,5000.0
2015-01-14,0.33,0.0,0.0,0.325,0.33,,0.33,0.325,0.33,4230.0,1392.0,5000.0
2015-01-13,0.33,0.0,0.0,0.33,0.335,,0.335,0.325,0.33,2740.0,905.0,5000.0
2015-01-12,0.33,0.01,2.941,0.325,0.33,,0.34,0.325,0.34,4545.0,1513.0,5000.0
2015-01-09,0.34,0.005,1.493,0.335,0.34,,0.34,0.325,0.335,2975.0,994.0,5000.0
2015-01-08,0.335,0.005,1.515,0.325,0.335,,0.335,0.325,0.33,3840.0,1263.0,5000.0
2015-01-07,0.33,0.005,1.493,0.325,0.33,,0.335,0.32,0.335,7422.0,2429.0,5000.0
2015-01-06,0.335,0.005,1.471,0.33,0.335,,0.335,0.325,0.34,9020.0,2987.0,5000.0
2015-01-05,0.34,0.005,1.449,0.34,0.345,,0.345,0.33,0.345,4955.0,1678.0,5000.0
2015-01-02,0.345,0.005,1.471,0.345,0.35,,0.345,0.34,0.34,3297.0,1136.0,5000.0
2014-12-31,0.34,0.0,0.0,0.34,0.345,,0.35,0.335,0.34,4140.0,1410.0,5000.0
2014-12-29,0.335,0.0,0.0,0.335,0.34,,0.345,0.33,0.335,3165.0,1078.0,5000.0
2014-12-24,0.335,0.0,0.0,0.335,0.34,,0.335,0.335,0.335,245.0,82.0,5000.0
2014-12-23,0.335,0.01,2.899,0.33,0.335,,0.35,0.325,0.345,5220.0,1752.0,5000.0
2014-12-22,0.345,0.01,2.817,0.345,0.35,,0.36,0.345,0.355,9945.0,3529.0,5000.0
2014-12-19,0.355,0.01,2.74,0.355,0.36,,0.37,0.35,0.365,20660.0,7501.0,5000.0
2014-12-18,0.365,0.015,4.286,0.36,0.365,,0.37,0.35,0.35,35613.0,12881.0,5000.0
2014-12-17,0.35,0.025,7.692,0.345,0.35,,0.35,0.32,0.325,24505.0,8348.0,5000.0
2014-12-16,0.325,0.0,0.0,0.32,0.325,,0.335,0.32,0.325,12420.0,4055.0,5000.0
2014-12-15,0.325,0.03,10.169,0.325,0.33,,0.33,0.295,0.295,21503.0,6865.0,5000.0
2014-12-12,0.295,0.015,5.357,0.29,0.295,,0.295,0.275,0.28,3670.0,1055.0,5000.0
2014-12-11,0.28,0.005,1.754,0.275,0.28,,0.28,0.27,0.285,8830.0,2446.0,5000.0
2014-12-10,0.285,0.01,3.636,0.275,0.285,,0.285,0.26,0.275,6230.0,1699.0,5000.0
2014-12-09,0.275,0.035,11.29,0.265,0.275,,0.31,0.245,0.31,31065.0,8532.0,5000.0
2014-12-08,0.31,0.015,4.615,0.305,0.31,,0.325,0.305,0.325,10875.0,3375.0,5000.0
2014-12-05,0.325,0.01,2.985,0.32,0.33,,0.335,0.32,0.335,11730.0,3811.0,5000.0
2014-12-04,0.335,0.0,0.0,0.33,0.34,,0.345,0.325,0.335,17935.0,5965.0,5000.0
2014-12-03,0.335,0.02,6.349,0.33,0.335,,0.37,0.33,0.315,411565.0,129146.0,5000.0
2014-12-02,0.315,0.01,3.077,0.315,0.32,,0.345,0.31,0.325,32035.0,10597.0,5000.0
2014-12-01,0.325,0.005,1.515,0.325,0.335,,0.35,0.325,0.33,14490.0,4833.0,5000.0
2014-11-28,0.33,0.035,9.589,0.33,0.34,,0.37,0.33,0.365,27173.0,9326.0,5000.0
2014-11-27,0.365,0.035,10.606,0.365,0.37,,0.375,0.33,0.33,33485.0,11979.0,5000.0
2014-11-26,0.33,0.01,2.941,0.325,0.33,,0.34,0.325,0.34,11615.0,3845.0,5000.0
2014-11-25,0.34,0.0,0.0,0.33,0.34,,0.34,0.33,0.34,5045.0,1689.0,5000.0
2014-11-24,0.34,0.0,0.0,0.33,0.34,,0.35,0.325,0.34,8165.0,2717.0,5000.0
2014-11-21,0.34,0.005,1.493,0.335,0.34,,0.345,0.33,0.335,4060.0,1365.0,5000.0
2014-11-19,0.34,0.01,3.03,0.34,0.345,,0.345,0.33,0.33,9950.0,3382.0,5000.0
2014-11-18,0.33,0.005,1.538,0.33,0.335,,0.335,0.325,0.325,4570.0,1511.0,5000.0
2014-11-17,0.325,0.0,0.0,0.325,0.335,,0.335,0.325,0.325,1980.0,656.0,5000.0
2014-11-14,0.325,0.01,2.985,0.325,0.33,,0.335,0.325,0.335,1855.0,619.0,5000.0
2014-11-13,0.335,0.005,1.515,0.335,0.34,,0.34,0.33,0.33,2178.0,730.0,5000.0
2014-11-12,0.33,0.005,1.538,0.33,0.335,,0.335,0.32,0.325,3200.0,1050.0,5000.0
2014-11-11,0.325,0.01,2.985,0.325,0.33,,0.33,0.325,0.335,5080.0,1660.0,5000.0
2014-11-10,0.335,0.01,2.899,0.325,0.335,,0.35,0.325,0.345,5575.0,1867.0,5000.0
2014-11-07,0.345,0.01,2.985,0.34,0.345,,0.35,0.325,0.335,8290.0,2816.0,5000.0
2014-11-06,0.335,0.01,3.077,0.335,0.34,,0.34,0.33,0.325,4809.0,1614.0,5000.0
2014-11-05,0.325,0.005,1.515,0.325,0.33,,0.33,0.32,0.33,3005.0,978.0,5000.0
2014-11-04,0.33,0.01,2.941,0.325,0.335,,0.34,0.325,0.34,6880.0,2274.0,5000.0
2014-11-03,0.34,0.01,2.857,0.335,0.34,,0.34,0.33,0.35,2240.0,746.0,5000.0
2014-10-31,0.35,0.01,2.941,0.345,0.35,,0.36,0.33,0.34,7990.0,2765.0,5000.0
2014-10-30,0.34,0.0,0.0,0.33,0.34,,0.345,0.33,0.34,1245.0,418.0,5000.0
2014-10-28,0.345,0.015,4.545,0.34,0.345,,0.345,0.325,0.33,1230.0,415.0,5000.0
2014-10-27,0.33,0.015,4.348,0.33,0.335,,0.345,0.32,0.345,4580.0,1524.0,5000.0
2014-10-24,0.345,0.0,0.0,0.345,0.35,,0.35,0.34,0.345,565.0,195.0,5000.0
2014-10-23,0.345,0.0,0.0,0.345,0.35,,0.345,0.34,0.345,1780.0,611.0,5000.0
2014-10-22,0.345,0.0,0.0,0.345,0.35,,0.355,0.345,0.345,2385.0,828.0,5000.0
2014-10-21,0.345,0.01,2.817,0.345,0.35,,0.355,0.345,0.355,1071.0,374.0,5000.0
2014-10-20,0.355,0.005,1.429,0.345,0.355,,0.355,0.345,0.35,3700.0,1293.0,5000.0
2014-10-17,0.35,0.005,1.449,0.35,0.355,,0.355,0.34,0.345,1345.0,464.0,5000.0
2014-10-16,0.345,0.005,1.429,0.345,0.355,,0.35,0.345,0.35,2095.0,725.0,5000.0
2014-10-15,0.35,0.005,1.408,0.35,0.355,,0.355,0.35,0.355,2380.0,835.0,5000.0
2014-10-14,0.355,0.0,0.0,0.355,0.36,,0.355,0.355,0.355,4385.0,1557.0,5000.0
2014-10-13,0.355,0.015,4.054,0.355,0.36,,0.365,0.35,0.37,9300.0,3319.0,5000.0
2014-10-10,0.37,0.005,1.37,0.365,0.37,,0.37,0.35,0.365,5385.0,1970.0,5000.0
2014-10-09,0.365,0.0,0.0,0.36,0.365,,0.385,0.36,0.365,8300.0,3003.0,5000.0
2014-10-08,0.365,0.005,1.389,0.36,0.365,,0.365,0.345,0.36,6575.0,2338.0,5000.0
2014-10-07,0.36,0.015,4.348,0.355,0.365,,0.375,0.345,0.345,15575.0,5648.0,5000.0
2014-10-06,0.345,0.01,2.985,0.34,0.345,,0.365,0.345,0.335,16860.0,5923.0,5000.0
2014-10-03,0.335,0.015,4.286,0.33,0.335,,0.36,0.33,0.35,14539.0,4968.0,5000.0
2014-09-30,0.35,0.0,0.0,0.345,0.35,,0.355,0.34,0.35,9800.0,3394.0,5000.0
2014-09-29,0.35,0.03,7.895,0.345,0.35,,0.375,0.34,0.38,23800.0,8346.0,5000.0
2014-09-26,0.38,0.025,6.173,0.37,0.38,,0.4,0.37,0.405,32383.0,12327.0,5000.0
2014-09-25,0.405,0.055,15.714,0.4,0.405,,0.44,0.355,0.35,199815.0,81323.0,5000.0
2014-09-24,0.35,0.03,9.375,0.345,0.35,,0.37,0.32,0.32,22760.0,7982.0,5000.0
2014-09-23,0.32,0.005,1.538,0.32,0.325,,0.335,0.315,0.325,6488.0,2106.0,5000.0
2014-09-22,0.325,0.01,2.985,0.32,0.33,,0.34,0.32,0.335,4048.0,1333.0,5000.0
2014-09-19,0.335,0.0,0.0,0.33,0.335,,0.335,0.33,0.335,1105.0,367.0,5000.0
2014-09-18,0.335,0.005,1.515,0.335,0.34,,0.34,0.325,0.33,4659.0,1555.0,5000.0
2014-09-17,0.33,0.005,1.538,0.33,0.335,,0.34,0.325,0.325,4742.0,1569.0,5000.0
2014-09-16,0.325,0.0,0.0,0.325,0.33,,0.33,0.325,0.325,1185.0,388.0,5000.0
2014-09-15,0.325,0.02,5.797,0.325,0.33,,0.34,0.32,0.345,6435.0,2118.0,5000.0
2014-09-12,0.345,0.015,4.545,0.34,0.345,,0.345,0.335,0.33,680.0,233.0,5000.0
2014-09-11,0.33,0.01,2.941,0.33,0.34,,0.35,0.325,0.34,5213.0,1723.0,5000.0
2014-09-10,0.34,0.01,2.857,0.335,0.345,,0.345,0.325,0.35,3030.0,1016.0,5000.0
2014-09-08,0.35,0.005,1.408,0.35,0.36,,0.365,0.35,0.355,4223.0,1525.0,5000.0
2014-09-05,0.355,0.015,4.412,0.35,0.36,,0.375,0.34,0.34,13284.0,4761.0,5000.0
2014-09-04,0.34,0.02,6.25,0.335,0.345,,0.35,0.315,0.32,8638.0,2909.0,5000.0
2014-09-03,0.32,0.005,1.587,0.315,0.325,,0.335,0.32,0.315,4732.0,1548.0,5000.0
2014-09-02,0.315,0.01,3.077,0.315,0.32,,0.315,0.315,0.325,995.0,313.0,5000.0
2014-09-01,0.325,0.01,3.175,0.32,0.325,,0.325,0.31,0.315,1417.0,453.0,5000.0
2014-08-29,0.315,0.005,1.563,0.315,0.32,,0.32,0.31,0.32,2790.0,870.0,5000.0
2014-08-28,0.32,0.01,3.03,0.32,0.325,,0.335,0.32,0.33,1691.0,545.0,5000.0
2014-08-27,0.33,0.005,1.538,0.325,0.33,,0.33,0.32,0.325,1779.0,583.0,5000.0
2014-08-26,0.325,0.015,4.412,0.325,0.33,,0.34,0.325,0.34,4400.0,1452.0,5000.0
2014-08-25,0.34,0.01,2.857,0.335,0.345,,0.36,0.335,0.35,3056.0,1057.0,5000.0
2014-08-22,0.35,0.01,2.941,0.35,0.355,,0.355,0.335,0.34,1078.0,374.0,5000.0
2014-08-21,0.34,0.02,5.556,0.335,0.345,,0.355,0.34,0.36,3970.0,1378.0,5000.0
2014-08-20,0.36,0.01,2.703,0.36,0.365,,0.37,0.35,0.37,10050.0,3610.0,5000.0
2014-08-19,0.37,0.035,10.448,0.355,0.36,,0.38,0.325,0.335,15347.0,5535.0,5000.0
2014-08-18,0.335,0.005,1.471,0.33,0.34,,0.34,0.3,0.34,27135.0,8711.0,5000.0
2014-08-15,0.34,0.005,1.493,0.34,0.345,,0.35,0.33,0.335,5246.0,1770.0,5000.0
2014-08-14,0.335,0.02,5.634,0.33,0.335,,0.35,0.335,0.355,1195.0,407.0,5000.0
2014-08-13,0.355,0.005,1.389,0.355,0.36,,0.36,0.32,0.36,7815.0,2644.0,5000.0
2014-08-12,0.36,0.015,4.0,0.36,0.365,,0.375,0.36,0.375,1118.0,410.0,5000.0
2014-08-11,0.375,0.01,2.597,0.365,0.375,,0.375,0.355,0.385,3095.0,1137.0,5000.0
2014-08-08,0.385,0.01,2.532,0.37,0.385,,0.415,0.365,0.395,12830.0,4950.0,5000.0
2014-08-07,0.395,0.045,12.857,0.39,0.4,,0.4,0.355,0.35,16815.0,6420.0,5000.0
2014-08-06,0.35,0.03,9.375,0.345,0.355,,0.36,0.32,0.32,7995.0,2757.0,5000.0
2014-08-05,0.32,0.025,8.475,0.32,0.325,,,,0.295,15325.0,,5000.0
2014-08-01,0.29,0.0,0.0,0.285,0.29,,0.29,0.285,0.29,3295.0,955.0,5000.0
2014-07-31,0.29,0.0,0.0,0.285,0.29,,0.295,0.285,0.29,2075.0,605.0,5000.0
2014-07-30,0.29,0.01,3.333,0.29,0.295,,0.295,0.285,0.3,2630.0,764.0,5000.0
2014-07-29,0.3,0.0,0.0,0.29,0.3,,0.3,0.275,0.3,8840.0,2572.0,5000.0
2014-07-28,0.3,0.01,3.226,0.3,0.305,,0.31,0.295,0.31,2660.0,798.0,5000.0
2014-07-25,0.31,0.01,3.125,0.31,0.315,,0.315,0.31,0.32,850.0,265.0,5000.0
2014-07-24,0.32,0.015,4.918,0.32,0.325,,0.34,0.305,0.305,3100.0,995.0,5000.0
2014-07-23,0.305,0.005,1.667,0.305,0.31,,0.32,0.29,0.3,1455.0,438.0,5000.0
2014-07-22,0.3,0.01,3.448,0.295,0.3,,0.32,0.275,0.29,2360.0,686.0,5000.0
2014-07-21,0.29,0.0,0.0,0.285,0.29,,0.295,0.28,0.29,4410.0,1262.0,5000.0
2014-07-18,0.29,0.003,1.024,0.285,0.29,,0.31,0.275,0.293,8330.0,2412.0,5000.0
2014-07-17,0.37,0.01,2.778,0.365,0.37,,0.37,0.355,0.36,6352.0,2295.0,5000.0
2014-07-16,0.36,0.005,1.408,0.36,0.365,,0.365,0.355,0.355,3441.0,1238.0,5000.0
2014-07-15,0.355,0.005,1.429,0.35,0.36,,0.36,0.345,0.35,4955.0,1744.0,5000.0
2014-07-14,0.35,0.01,2.778,0.35,0.355,,0.36,0.345,0.36,3495.0,1215.0,5000.0
2014-07-11,0.36,0.005,1.37,0.36,0.365,,0.38,0.36,0.365,4076.0,1511.0,5000.0
2014-07-10,0.365,0.03,8.955,0.36,0.365,,0.37,0.34,0.335,12876.0,4543.0,5000.0
2014-07-09,0.335,0.02,6.349,0.33,0.335,,0.34,0.31,0.315,6457.0,2098.0,5000.0
2014-07-08,0.315,0.01,3.077,0.31,0.315,,0.33,0.31,0.325,8470.0,2679.0,5000.0
2014-07-07,0.325,0.03,8.451,0.325,0.33,,0.36,0.325,0.355,14256.0,4793.0,5000.0
2014-07-04,0.355,0.07,16.471,0.35,0.355,,0.375,0.35,0.425,24927.0,8949.0,5000.0
2014-07-03,0.425,0.025,6.25,0.42,0.425,,0.435,0.395,0.4,16755.0,7031.0,5000.0
2014-07-02,0.4,0.015,3.896,0.4,0.405,,0.41,0.375,0.385,9515.0,3796.0,5000.0
2014-06-30,0.385,0.015,4.054,0.375,0.385,,0.385,0.36,0.37,2430.0,907.0,5000.0
2014-06-27,0.37,0.01,2.778,0.365,0.37,,0.375,0.355,0.36,2110.0,777.0,5000.0
2014-06-26,0.36,0.005,1.37,0.36,0.365,,0.365,0.355,0.365,1781.0,641.0,5000.0
2014-06-25,0.365,0.005,1.389,0.355,0.365,,0.37,0.35,0.36,8160.0,2895.0,5000.0
2014-06-24,0.36,0.01,2.857,0.36,0.365,,0.37,0.355,0.35,1655.0,600.0,5000.0
2014-06-23,0.35,0.015,4.11,0.35,0.36,,0.375,0.35,0.365,4855.0,1734.0,5000.0
2014-06-20,0.365,0.01,2.667,0.36,0.365,,0.38,0.355,0.375,5870.0,2137.0,5000.0
2014-06-19,0.375,0.01,2.74,0.365,0.375,,0.38,0.365,0.365,5305.0,1967.0,5000.0
2014-06-18,0.365,0.01,2.667,0.365,0.37,,0.385,0.35,0.375,11980.0,4334.0,5000.0
2014-06-17,0.375,0.045,10.714,0.37,0.375,,0.445,0.365,0.42,44015.0,17604.0,5000.0
2014-06-16,0.42,0.015,3.704,0.41,0.42,,0.44,0.4,0.405,20355.0,8566.0,5000.0
2014-06-13,0.405,0.02,4.706,0.4,0.405,,0.41,0.375,0.425,32835.0,12813.0,5000.0
2014-06-12,0.425,0.025,6.25,0.415,0.425,,0.425,0.395,0.4,12710.0,5225.0,5000.0
2014-06-11,0.4,0.025,5.882,0.395,0.4,,0.445,0.395,0.425,23260.0,9531.0,5000.0
2014-06-10,0.425,0.025,5.556,0.415,0.425,,0.495,0.41,0.45,30124.0,13456.0,5000.0
2014-06-09,0.45,0.05,10.0,0.445,0.45,,0.55,0.44,0.5,33310.0,16169.0,5000.0
2014-06-06,0.5,0.01,1.961,0.495,0.5,,0.55,0.48,0.51,18330.0,9256.0,5000.0
2014-06-05,0.51,0.04,7.273,0.5,0.52,,0.56,0.5,0.55,10380.0,5410.0,5000.0
2014-06-04,0.55,0.07,11.29,0.54,0.55,,0.63,0.53,0.62,55990.0,32107.0,5000.0
2014-06-03,0.62,0.06,10.714,0.61,0.62,,0.63,0.56,0.56,12300.0,7292.0,5000.0
2014-05-30,0.56,0.03,5.085,0.56,0.58,,0.6,0.56,0.59,4410.0,2556.0,5000.0
2014-05-29,0.59,0.08,11.94,0.59,0.6,,0.65,0.57,0.67,14870.0,8949.0,5000.0
2014-05-28,0.67,0.02,2.899,0.65,0.67,,0.69,0.66,0.69,4345.0,2884.0,5000.0
2014-05-27,0.69,0.0,0.0,0.68,0.69,,0.7,0.67,0.69,10980.0,7497.0,5000.0
2014-05-26,0.69,0.01,1.471,0.68,0.69,,0.71,0.68,0.68,16290.0,11159.0,5000.0
2014-05-23,0.68,0.02,2.857,0.67,0.68,,0.69,0.66,0.7,3890.0,2612.0,5000.0
2014-05-22,0.7,0.0,0.0,0.68,0.7,,0.7,0.67,0.7,2675.0,1830.0,5000.0
2014-05-21,0.7,0.04,6.061,0.69,0.7,,0.71,0.64,0.66,9855.0,6729.0,5000.0
2014-05-20,0.66,0.01,1.493,0.65,0.66,,0.67,0.64,0.67,2845.0,1863.0,5000.0
2014-05-19,0.67,0.03,4.286,0.65,0.67,,0.69,0.65,0.7,6700.0,4448.0,5000.0
2014-05-16,0.7,0.0,0.0,0.69,0.7,,0.7,0.66,0.7,3625.0,2473.0,5000.0
2014-05-15,0.7,0.01,1.449,0.69,0.71,,0.7,0.69,0.69,1589.0,1108.0,5000.0
2014-05-14,0.69,0.04,5.479,0.68,0.69,,0.74,0.67,0.73,12308.0,8651.0,5000.0
2014-05-13,0.73,0.03,3.947,0.73,0.74,,0.74,0.67,0.76,21054.0,15321.0,5000.0
2014-05-12,0.76,0.1,15.152,0.75,0.76,,0.77,0.67,0.66,28145.0,20493.0,5000.0
2014-05-09,0.66,0.06,10.0,0.66,0.67,,0.67,0.62,0.6,8195.0,5349.0,5000.0
2014-05-08,0.6,0.03,5.263,0.58,0.61,,0.61,0.57,0.57,1100.0,649.0,5000.0
2014-05-07,0.57,0.01,1.724,0.57,0.59,,0.58,0.57,0.58,260.0,150.0,5000.0
2014-05-05,0.58,0.01,1.754,0.57,0.58,,0.59,0.57,0.57,105.0,61.0,5000.0
2014-05-02,0.57,0.01,1.786,0.56,0.57,,0.57,0.56,0.56,160.0,90.0,5000.0
2014-04-30,0.56,0.01,1.754,0.56,0.57,,0.57,0.56,0.57,625.0,353.0,5000.0
2014-04-29,0.57,0.0,0.0,0.57,0.59,,0.58,0.56,0.57,350.0,199.0,5000.0
2014-04-28,0.57,0.02,3.39,0.56,0.57,,0.58,0.57,0.59,700.0,401.0,5000.0
2014-04-25,0.59,0.01,1.667,0.58,0.59,,0.6,0.58,0.6,960.0,565.0,5000.0
2014-04-24,0.6,0.0,0.0,0.59,0.6,,0.6,0.59,0.6,370.0,220.0,5000.0
2014-04-23,0.6,0.01,1.695,0.59,0.61,,0.6,0.59,0.59,1420.0,844.0,5000.0
2014-04-22,0.59,0.0,0.0,0.59,0.6,,0.65,0.58,0.59,7155.0,4346.0,5000.0
2014-04-17,0.59,0.02,3.509,0.58,0.59,,0.6,0.57,0.57,910.0,529.0,5000.0
2014-04-16,0.57,0.0,0.0,0.57,0.59,,0.6,0.56,0.57,755.0,436.0,5000.0
2014-04-15,0.57,0.01,1.724,0.57,0.58,,0.58,0.56,0.58,680.0,390.0,5000.0
2014-04-14,0.58,0.01,1.754,0.57,0.58,,0.58,0.55,0.57,1260.0,713.0,5000.0
2014-04-11,0.57,0.03,5.0,0.57,0.58,,0.6,0.55,0.6,4805.0,2769.0,5000.0
2014-04-10,0.6,0.02,3.448,0.58,0.6,,0.6,0.56,0.58,990.0,580.0,5000.0
2014-04-09,0.58,0.03,4.918,0.57,0.58,,0.62,0.56,0.61,5340.0,3105.0,5000.0
2014-04-07,0.66,0.0,0.0,0.66,0.67,,0.71,0.65,0.66,7870.0,5317.0,5000.0
2014-04-04,0.66,0.0,0.0,0.66,0.67,,0.67,0.64,0.66,3230.0,2128.0,5000.0
2014-04-03,0.66,0.03,4.762,0.65,0.66,,0.67,0.65,0.63,1030.0,684.0,5000.0
2014-04-02,0.63,0.03,4.545,0.63,0.65,,0.66,0.62,0.66,2575.0,1646.0,5000.0
2014-04-01,0.66,0.01,1.493,0.65,0.66,,0.69,0.65,0.67,790.0,529.0,5000.0
2014-03-31,0.67,0.02,3.077,0.66,0.68,,0.69,0.65,0.65,815.0,555.0,5000.0
2014-03-28,0.65,0.06,8.451,0.64,0.65,,0.73,0.64,0.71,10340.0,6866.0,5000.0
2014-03-27,0.71,0.01,1.429,0.69,0.71,,0.79,0.68,0.7,16165.0,11890.0,5000.0
2014-03-26,0.7,0.03,4.11,0.7,0.71,,0.74,0.69,0.73,5103.0,3647.0,5000.0
2014-03-25,0.73,0.01,1.389,0.73,0.74,,0.75,0.72,0.72,4445.0,3269.0,5000.0
2014-03-24,0.72,0.04,5.263,0.72,0.73,,0.8,0.72,0.76,25100.0,18715.0,5000.0
2014-03-21,0.76,0.09,13.433,0.76,0.77,,0.78,0.65,0.67,18845.0,13804.0,5000.0
2014-03-20,0.67,0.02,3.077,0.66,0.67,,0.68,0.6,0.65,55755.0,31653.0,5000.0
2014-03-19,0.65,0.0,0.0,0.65,0.66,,0.66,0.63,0.65,1960.0,1278.0,5000.0
2014-03-18,0.65,0.02,2.985,0.63,0.65,,0.68,0.63,0.67,4530.0,2952.0,5000.0
2014-03-17,0.67,0.11,19.643,0.67,0.68,,0.7,0.58,0.56,21365.0,14264.0,5000.0
2014-03-14,0.56,0.03,5.085,0.55,0.58,,0.59,0.55,0.59,1295.0,730.0,5000.0
2014-03-13,0.59,0.03,4.839,0.57,0.59,,0.59,0.54,0.62,6520.0,3678.0,5000.0
2014-03-12,0.62,0.03,5.085,0.61,0.62,,0.64,0.61,0.59,5290.0,3285.0,5000.0
2014-03-11,0.59,0.01,1.667,0.59,0.6,,0.61,0.59,0.6,1805.0,1082.0,5000.0
2014-03-10,0.6,0.0,0.0,0.58,0.6,,0.6,0.58,0.6,2665.0,1591.0,5000.0
2014-03-07,0.6,0.03,4.762,0.59,0.6,,0.64,0.59,0.63,2390.0,1461.0,5000.0
2014-03-06,0.63,0.01,1.613,0.63,0.64,,0.69,0.62,0.62,17325.0,11259.0,5000.0
2014-03-05,0.62,0.09,16.981,0.6,0.62,,0.62,0.51,0.53,14520.0,8375.0,5000.0
2014-02-28,0.5,0.0,0.0,0.495,0.51,,0.51,0.485,0.5,705.0,353.0,5000.0
2014-02-27,0.5,0.025,5.263,0.5,0.51,,0.5,0.46,0.475,2555.0,1235.0,5000.0
2014-02-26,0.475,0.015,3.261,0.47,0.475,,0.48,0.455,0.46,365.0,172.0,5000.0
2014-02-25,0.46,0.005,1.099,0.445,0.47,,0.46,0.445,0.455,605.0,275.0,5000.0
2014-02-24,0.455,0.0,0.0,0.455,0.46,,0.455,0.445,0.455,250.0,113.0,5000.0
2014-02-21,0.455,0.0,0.0,0.44,0.46,,,,0.455,0.0,0.0,5000.0
